sku,Visibility in catalog,categories,in stock?,regular price,name,images,description,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Attribute 6 name,Attribute 6 value(s),Attribute 7 name,Attribute 7 value(s),Attribute 8 name,Attribute 8 value(s),Attribute 9 name,Attribute 9 value(s),Attribute 10 name,Attribute 10 value(s),Attribute 11 name,Attribute 11 value(s),Attribute 12 name,Attribute 12 value(s),Attribute 13 name,Attribute 13 value(s),Attribute 14 name,Attribute 14 value(s),Attribute 15 name,Attribute 15 value(s),Attribute 16 name,Attribute 16 value(s),Attribute 17 name,Attribute 17 value(s),Attribute 18 name,Attribute 18 value(s),Attribute 19 name,Attribute 19 value(s)





















00022525,visible,Котлы и комплектующие > Газовые котлы,1,103 095.00 ₽,Газовый котел Пантера 30кВт КTV PROTHERM,https://santeh-kirov.ru/upload/resize_cache/iblock/044/600_600_199218a90e805e295650315d219bce42c/044f6e226b13aac859b11ffc783ac4b3.jpg,"
            Особенности котла Пантера 30KTV
 Объем расширительного бака системы отопления, л - 10 

 Характеристики мощности: 9,4 - 29,9 кВт (полезная); 10,9 - 32,7 кВт (потребляемая)

 Контур ГВС
 Встроенный накопительный бойлер 
 Тип теплообменника - пластинчатый
 Потребляемая мощность в режиме ГВС, кВт - 9,4 - 30,0
 Диапазон температуры ГВС, С - 35 - 65
 Объем горячей воды, л/мин - 1,5 - 14,4
 Рабочее давление, Атм - 0,5 - 10,0

 Контур подачи газа
 Давление природного газа, мм.вод.ст. - 130-200
 Давление сжиженного газа, мм.вод.ст. - 300
 Максимальное потребление природного газа, м3/час - 3,4
 Максимальное потребление сжиженного газа, кг/час - 1,16

 Управление
 Панель управления: 
 Светодиодная индикация - да 
 Жидкокристаллический дисплей - да
 Индикация температуры - да 
 Индикация неисправностей - да

 Терморегуляторы
 Thermolink B (eBus) - да
 Thermolink P (eBus) - да
 Thermolink S - да
 Exacontrol - да
 Exabasic - да

 Безопасность
 Датчик тяги - нет
 Дифференциал давления дымохода - да
 Контроль пламени - да
 Датчик низкого давления - да
 Предохранительный клапан - да
 Датчик расхода воды - да
 Тепловой предохранитель - да
 Защита от замерзания - да
 Защита насоса от заклинивания - да

 Размеры и подключение
 Электрическое подключение
 Частота, Гц - 50
 Потребление, Вт - 145
 Класс электрической защиты - IPX4D 
 Класс NOx - 3 
 ",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4""",Фирма,PROTHERM,Акции,да,Вес,41 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, для отопления и водоснабжения ",Ширина (мм),440.00,Высота (мм),800.00,Глубина,338 мм,Мощность,30 кВт,Тип,двухконтурный,Рабочее давление,"отопительного контура: 0,5 - 3,0 Атм",Рабочее напряжение,230 В,Расположение,настенный,КПД,92.8 %,Встроенный циркуляционный насос,есть,Присоединительный диаметр дымохода,60/100 мм,Тип камеры сгорания,закрытая,Присоединительный диаметр газопровода,"1/2""",Присоединительный диаметр ГВС,"3/4"", отопления - 3/4"""
00025389,visible,Котлы и комплектующие > Электрические котлы ,1,88 795.00 ₽,Электрокотел 21кВт 380В Скат Protherm,https://santeh-kirov.ru/upload/resize_cache/iblock/576/599_600_199218a90e805e295650315d219bce42c/5761c8ea49dba8450023e0300a957db6.jpg,"
            Особенности электрокотла 21кВт 380В Скат Proterm 
 Объем расширительного бака системы отопления, л - 7

 Технические характеристики:
 Номинальный ток, ~360В/А - 40 
 Максимальная сила тока ~360В/А - 32

 Управление
 Панель управления:
 Светодиодная индикация - да 
 Жидкокристаллический дисплей - да 
 Индикация температуры - да 
 Индикация неисправностей - да 

 Терморегуляторы:
 Exabasic - да
 Exacontrol - да 
 Thermolink S - да 

 Режимы отопления:
 Температурный, 30 - 85 С - да 
 Теплый пол"", 30 - 55 С - да 

 Система контроля:
 Предохранительный клапан - да 
 Тепловой предохранитель - да 
 Защита от замерзания - да 
 Защита насоса от заклинивания - да 

 Электрическое подключение: 
 Напряжение / Частота, В/Гц - 400/50 
 Потребление, кВт - 21 
Класс защиты - IPX4D          ",Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть,Фирма,PROTHERM,Вес,34 кг,Предназначение,"для установки в квартирах, жилых домах и дачных домиках, как для отопления, так и для приготовления горячей воды в дополнительном бойлере (приобретается отдельно) ",Ширина (мм),410.00,Высота (мм),740.00,Глубина,310 мм,Мощность,21 кВт,Тип,одноконтурный,Рабочее давление,"0,8- 3,0 Атм",Рабочее напряжение,380 В,Размер присоединительной резьбы,"3/4""",Расположение,настенный,КПД,"99,5 %",Встроенный циркуляционный насос,есть
